alloc,,robots,,perm,,reason,,time
1,,[r2, r3, r1],,[5505825, 435, 1440812886],,probSuccessViolated,,12698
59,,[r2, r3, r1],,[1446517827, 717, 241684741],,probSuccessViolated,,7665454
59,,[r2, r3, r1],,[375575553, 413, 1504170482],,probSuccessViolated,,7670545
59,,[r2, r3, r1],,[1493462184, 244, 1911038003],,probSuccessViolated,,7678598
59,,[r2, r3, r1],,[1609360963, 110, 1551180152],,probSuccessViolated,,7686328
59,,[r2, r3, r1],,[984137930, 268, 1480243288],,probSuccessViolated,,7688990
59,,[r2, r3, r1],,[255771172, 371, 123688357],,probSuccessViolated,,7693157
59,,[r2, r3, r1],,[1757578433, 597, 31590253],,probSuccessViolated,,7695961
59,,[r2, r3, r1],,[535927279, 47, 1372791838],,probSuccessViolated,,7698415
59,,[r2, r3, r1],,[1565230493, 564, 1370020708],,noPlanSynthesised,,7700099
59,,[r2, r3, r1],,[603832096, 483, 913604969],,probSuccessViolated,,7708034
59,,[r2, r3, r1],,[1164420133, 190, 940567285],,probSuccessViolated,,7713197
59,,[r2, r3, r1],,[846071919, 528, 998373943],,probSuccessViolated,,7718405
59,,[r2, r3, r1],,[799983061, 53, 110598513],,probSuccessViolated,,7723531
59,,[r2, r3, r1],,[829862203, 277, 1521164003],,probSuccessViolated,,7733616
59,,[r2, r3, r1],,[1084789784, 487, 877469246],,probSuccessViolated,,7738647
59,,[r2, r3, r1],,[1527887365, 84, 1152634945],,probSuccessViolated,,7741172
59,,[r2, r3, r1],,[1029956094, 187, 1078624685],,probSuccessViolated,,7754025
60,,[r2, r3, r1],,[1217139454, 432, 1643618105],,probSuccessViolated,,7761730
60,,[r2, r3, r1],,[1971413480, 644, 982364247],,probSuccessViolated,,7769511
60,,[r2, r3, r1],,[1391221662, 521, 1566708603],,probSuccessViolated,,7771999
60,,[r2, r3, r1],,[1825015329, 269, 117896014],,probSuccessViolated,,7781500
60,,[r2, r3, r1],,[1599174271, 623, 1582657535],,probSuccessViolated,,7784193
60,,[r2, r3, r1],,[1989189389, 352, 1837302137],,probSuccessViolated,,7791988
60,,[r2, r3, r1],,[131410506, 432, 1948547422],,probSuccessViolated,,7796893
60,,[r2, r3, r1],,[466406264, 438, 358066423],,probSuccessViolated,,7799921
60,,[r2, r3, r1],,[1363749557, 309, 1868485908],,probSuccessViolated,,7807781
60,,[r2, r3, r1],,[940613843, 578, 345609069],,probSuccessViolated,,7810252
60,,[r2, r3, r1],,[1716070642, 350, 354605869],,probSuccessViolated,,7812786
60,,[r2, r3, r1],,[600277642, 27, 366060628],,probSuccessViolated,,7815211
60,,[r2, r3, r1],,[1729380924, 364, 391031348],,probSuccessViolated,,7820501
60,,[r2, r3, r1],,[1659565224, 120, 1980144521],,probSuccessViolated,,7822915
60,,[r2, r3, r1],,[804246250, 362, 1642256654],,probSuccessViolated,,7825410
60,,[r2, r3, r1],,[17957106, 471, 1209422851],,probSuccessViolated,,7827960
60,,[r2, r3, r1],,[1950199819, 80, 579480205],,probSuccessViolated,,7837561
60,,[r2, r3, r1],,[441797069, 564, 1580246963],,probSuccessViolated,,7855328
60,,[r2, r3, r1],,[1279214784, 81, 1212329395],,probSuccessViolated,,7863025
60,,[r2, r3, r1],,[1090759532, 18, 223086508],,probSuccessViolated,,7867949
60,,[r2, r3, r1],,[545311899, 449, 302162224],,probSuccessViolated,,7880683
60,,[r2, r3, r1],,[661773446, 202, 1342327558],,probSuccessViolated,,7883211
61,,[r2, r3, r1],,[61185678, 665, 1630813827],,probSuccessViolated,,7885652
61,,[r2, r3, r1],,[899599112, 551, 683866994],,probSuccessViolated,,7888475
61,,[r2, r3, r1],,[1981346600, 593, 1107475676],,probSuccessViolated,,7893325
61,,[r2, r3, r1],,[559753633, 134, 1056419618],,probSuccessViolated,,7895792
61,,[r2, r3, r1],,[769469273, 680, 1238088982],,probSuccessViolated,,7898298
61,,[r2, r3, r1],,[289464514, 361, 1135194181],,probSuccessViolated,,7900879
61,,[r2, r3, r1],,[1220080022, 493, 975136751],,probSuccessViolated,,7903284
61,,[r2, r3, r1],,[400320962, 295, 1162330640],,probSuccessViolated,,7905869
61,,[r2, r3, r1],,[493127031, 73, 314302380],,probSuccessViolated,,7908203
61,,[r2, r3, r1],,[1748140576, 590, 351156999],,probSuccessViolated,,7910838
61,,[r2, r3, r1],,[1564966466, 587, 1120343781],,probSuccessViolated,,7915872
61,,[r2, r3, r1],,[1843112593, 245, 691313779],,probSuccessViolated,,7918449
61,,[r2, r3, r1],,[1014470833, 172, 1762530649],,probSuccessViolated,,7921030
61,,[r2, r3, r1],,[1937736058, 30, 1778031933],,probSuccessViolated,,7923615
61,,[r2, r3, r1],,[198826553, 383, 7638525],,probSuccessViolated,,7928595
61,,[r2, r3, r1],,[1089542665, 382, 469476485],,probSuccessViolated,,7930980
61,,[r2, r3, r1],,[664816389, 492, 288605349],,probSuccessViolated,,7938758
61,,[r2, r3, r1],,[762956428, 386, 872052509],,probSuccessViolated,,7946191
61,,[r2, r3, r1],,[377418250, 512, 266491626],,probSuccessViolated,,7948707
61,,[r2, r3, r1],,[46148470, 489, 205158095],,probSuccessViolated,,7953893
61,,[r2, r3, r1],,[220221740, 140, 17352707],,probSuccessViolated,,7956406
61,,[r2, r3, r1],,[1203151206, 673, 545402823],,probSuccessViolated,,7959018
61,,[r2, r3, r1],,[1047333950, 64, 499230477],,probSuccessViolated,,7961669
61,,[r2, r3, r1],,[1113087810, 335, 569033487],,probSuccessViolated,,7964307
61,,[r2, r3, r1],,[244660154, 204, 111885351],,probSuccessViolated,,7977067
61,,[r2, r3, r1],,[1512054992, 693, 514452874],,probSuccessViolated,,7982174
61,,[r2, r3, r1],,[675681020, 714, 1170097415],,probSuccessViolated,,7989678
61,,[r2, r3, r1],,[939794869, 70, 15312732],,probSuccessViolated,,7994574
61,,[r2, r3, r1],,[1929064487, 259, 941955022],,probSuccessViolated,,7999690
61,,[r2, r3, r1],,[570046821, 298, 1295185645],,probSuccessViolated,,8009889
62,,[r2, r3, r1],,[959786394, 499, 261203051],,probSuccessViolated,,8014876
62,,[r2, r3, r1],,[1328174006, 372, 634906242],,probSuccessViolated,,8017340
62,,[r2, r3, r1],,[1627490580, 149, 1083146229],,probSuccessViolated,,8022472
62,,[r2, r3, r1],,[130086944, 650, 1303525505],,probSuccessViolated,,8024993
62,,[r2, r3, r1],,[161704416, 252, 798908625],,probSuccessViolated,,8027522
62,,[r2, r3, r1],,[685933862, 583, 1988009492],,probSuccessViolated,,8032684
62,,[r2, r3, r1],,[887312752, 235, 938300251],,probSuccessViolated,,8037779
62,,[r2, r3, r1],,[378858927, 148, 503508956],,probSuccessViolated,,8050354
62,,[r2, r3, r1],,[1304402663, 17, 1026952943],,probSuccessViolated,,8058157
62,,[r2, r3, r1],,[363154785, 556, 1767944875],,probSuccessViolated,,8065325
62,,[r2, r3, r1],,[1607052455, 450, 1073271691],,probSuccessViolated,,8067965
62,,[r2, r3, r1],,[119515634, 286, 922435752],,probSuccessViolated,,8070725
62,,[r2, r3, r1],,[1519125029, 394, 6326449],,probSuccessViolated,,8073206
62,,[r2, r3, r1],,[453019732, 181, 1808512171],,probSuccessViolated,,8076320
62,,[r2, r3, r1],,[510996449, 329, 1367576997],,probSuccessViolated,,8079510
62,,[r2, r3, r1],,[1017520060, 138, 1622143083],,probSuccessViolated,,8084798
62,,[r2, r3, r1],,[663356629, 711, 970763525],,probSuccessViolated,,8092629
62,,[r2, r3, r1],,[1112491956, 700, 124856469],,probSuccessViolated,,8097728
62,,[r2, r3, r1],,[1840345273, 438, 289641596],,probSuccessViolated,,8103172
62,,[r2, r3, r1],,[181149602, 610, 900577050],,probSuccessViolated,,8108570
62,,[r2, r3, r1],,[563585182, 676, 206134546],,probSuccessViolated,,8113438
62,,[r2, r3, r1],,[635415533, 217, 277128706],,probSuccessViolated,,8116165
62,,[r2, r3, r1],,[1879723267, 580, 99682335],,probSuccessViolated,,8118921
62,,[r2, r3, r1],,[53888720, 478, 325578948],,probSuccessViolated,,8121568
62,,[r2, r3, r1],,[953675521, 174, 183768659],,probSuccessViolated,,8124099
62,,[r2, r3, r1],,[1951784069, 308, 837490304],,probSuccessViolated,,8126616
62,,[r2, r3, r1],,[1788297440, 367, 874858510],,probSuccessViolated,,8131792
62,,[r2, r3, r1],,[347160477, 85, 1776981339],,probSuccessViolated,,8134434
62,,[r2, r3, r1],,[133166115, 683, 900254961],,probSuccessViolated,,8139608
62,,[r2, r3, r1],,[1842982015, 672, 1152167169],,probSuccessViolated,,8142267
63,,[r2, r3, r1],,[31042055, 12, 1844987422],,probSuccessViolated,,8144946
63,,[r2, r3, r1],,[822184623, 353, 486469048],,probSuccessViolated,,8147483
63,,[r2, r3, r1],,[425494916, 159, 817203823],,probSuccessViolated,,8149924
63,,[r2, r3, r1],,[1450102504, 438, 1646904846],,probSuccessViolated,,8152574
63,,[r2, r3, r1],,[330716589, 97, 466993266],,probSuccessViolated,,8155120
63,,[r2, r3, r1],,[1817433780, 380, 110786080],,probSuccessViolated,,8157621
63,,[r2, r3, r1],,[1594608332, 376, 824044868],,probSuccessViolated,,8160219
63,,[r2, r3, r1],,[1158484829, 257, 1249515664],,probSuccessViolated,,8162737
63,,[r2, r3, r1],,[1498607612, 92, 1692766693],,probSuccessViolated,,8165256
63,,[r2, r3, r1],,[1977150453, 353, 712691874],,probSuccessViolated,,8167778
63,,[r2, r3, r1],,[425203501, 292, 576255411],,probSuccessViolated,,8170069
63,,[r2, r3, r1],,[683335941, 411, 617318382],,probSuccessViolated,,8172675
63,,[r2, r3, r1],,[605692078, 365, 1807099927],,probSuccessViolated,,8177561
63,,[r2, r3, r1],,[1851235637, 330, 922123142],,probSuccessViolated,,8180110
63,,[r2, r3, r1],,[6355752, 144, 151856179],,probSuccessViolated,,8182660
63,,[r2, r3, r1],,[1588998194, 541, 1255069282],,probSuccessViolated,,8185224
63,,[r2, r3, r1],,[1315317991, 717, 1656809617],,probSuccessViolated,,8187859
63,,[r2, r3, r1],,[1354868985, 557, 280523201],,probSuccessViolated,,8193184
63,,[r2, r3, r1],,[351613271, 601, 1118348697],,probSuccessViolated,,8195732
63,,[r2, r3, r1],,[1919836738, 259, 902613298],,probSuccessViolated,,8203383
63,,[r2, r3, r1],,[532106452, 492, 1351610133],,probSuccessViolated,,8216209
63,,[r2, r3, r1],,[1373035012, 215, 782358010],,probSuccessViolated,,8221540
63,,[r2, r3, r1],,[262783005, 654, 245532650],,probSuccessViolated,,8224465
63,,[r2, r3, r1],,[1454443413, 89, 59051773],,probSuccessViolated,,8227361
63,,[r2, r3, r1],,[1652703412, 84, 1821177427],,probSuccessViolated,,8229990
63,,[r2, r3, r1],,[440922416, 498, 333813437],,probSuccessViolated,,8232569
63,,[r2, r3, r1],,[1060927940, 504, 1457150568],,probSuccessViolated,,8237820
63,,[r2, r3, r1],,[378471315, 489, 1776616632],,probSuccessViolated,,8239960
63,,[r2, r3, r1],,[957104757, 201, 489013055],,probSuccessViolated,,8244731
63,,[r2, r3, r1],,[276422632, 188, 1220782139],,probSuccessViolated,,8247215
63,,[r2, r3, r1],,[1444325412, 520, 1485228539],,probSuccessViolated,,8256869
63,,[r2, r3, r1],,[788123806, 192, 1259862167],,probSuccessViolated,,8262011
63,,[r2, r3, r1],,[48180021, 75, 840786994],,probSuccessViolated,,8264569
63,,[r2, r3, r1],,[1842788509, 389, 1120909963],,probSuccessViolated,,8269869
64,,[r2, r3, r1],,[198569370, 615, 818682075],,probSuccessViolated,,8272626
64,,[r2, r3, r1],,[513007646, 404, 1843358891],,probSuccessViolated,,8277727
64,,[r2, r3, r1],,[1236925226, 17, 1454376999],,probSuccessViolated,,8282769
64,,[r2, r3, r1],,[1576755205, 355, 681616721],,probSuccessViolated,,8287889
64,,[r2, r3, r1],,[1661641594, 155, 1152593162],,probSuccessViolated,,8293145
64,,[r2, r3, r1],,[946798634, 586, 930904337],,probSuccessViolated,,8295725
64,,[r2, r3, r1],,[1756233447, 282, 1117677439],,probSuccessViolated,,8300705
64,,[r2, r3, r1],,[1239973456, 410, 1517077080],,probSuccessViolated,,8303209
64,,[r2, r3, r1],,[826425279, 529, 986586245],,probSuccessViolated,,8305613
64,,[r2, r3, r1],,[1754477420, 341, 349375188],,probSuccessViolated,,8310573
64,,[r2, r3, r1],,[1884072552, 16, 1357256221],,probSuccessViolated,,8315735
64,,[r2, r3, r1],,[182209271, 3, 132235275],,probSuccessViolated,,8318129
64,,[r2, r3, r1],,[128784968, 115, 1144768210],,probSuccessViolated,,8320590
64,,[r2, r3, r1],,[1636741843, 692, 662032814],,probSuccessViolated,,8323055
64,,[r2, r3, r1],,[1369956154, 9, 904648852],,probSuccessViolated,,8328154
64,,[r2, r3, r1],,[945610381, 644, 453769949],,probSuccessViolated,,8333568
64,,[r2, r3, r1],,[564979232, 121, 957218726],,probSuccessViolated,,8336020
64,,[r2, r3, r1],,[389216188, 590, 1509407605],,probSuccessViolated,,8343725
64,,[r2, r3, r1],,[674182508, 6, 1816860519],,probSuccessViolated,,8346370
64,,[r2, r3, r1],,[52311393, 341, 938295288],,probSuccessViolated,,8351378
64,,[r2, r3, r1],,[739877789, 489, 43920892],,probSuccessViolated,,8361677
64,,[r2, r3, r1],,[1945372211, 338, 1491682880],,probSuccessViolated,,8366588
64,,[r2, r3, r1],,[1161695579, 408, 1975066480],,probSuccessViolated,,8377602
64,,[r2, r3, r1],,[673387042, 513, 1966321372],,probSuccessViolated,,8383124
64,,[r2, r3, r1],,[662257693, 468, 1294500155],,probSuccessViolated,,8393587
65,,[r2, r3, r1],,[1149083216, 229, 1438008369],,probSuccessViolated,,8403844
65,,[r2, r3, r1],,[64012532, 226, 1897818426],,probSuccessViolated,,8406384
65,,[r2, r3, r1],,[388414501, 57, 1715258898],,probSuccessViolated,,8408853
65,,[r2, r3, r1],,[1306909351, 314, 1567445031],,probSuccessViolated,,8411445
65,,[r2, r3, r1],,[520349673, 463, 1130979894],,probSuccessViolated,,8419179
65,,[r2, r3, r1],,[1956646769, 118, 1665831065],,probSuccessViolated,,8421518
65,,[r2, r3, r1],,[869736222, 429, 1203642497],,probSuccessViolated,,8424123
65,,[r2, r3, r1],,[52561817, 88, 726657232],,probSuccessViolated,,8429359
65,,[r2, r3, r1],,[1986140643, 501, 368160434],,probSuccessViolated,,8439381
65,,[r2, r3, r1],,[750192919, 180, 17571859],,probSuccessViolated,,8451855
65,,[r2, r3, r1],,[1315023083, 465, 841703629],,probSuccessViolated,,8459299
65,,[r2, r3, r1],,[1037420786, 270, 1563520882],,probSuccessViolated,,8461642
65,,[r2, r3, r1],,[127671211, 128, 1291312867],,probSuccessViolated,,8469431
65,,[r2, r3, r1],,[1271579519, 244, 249569679],,probSuccessViolated,,8476941
65,,[r2, r3, r1],,[251980887, 574, 599300053],,probSuccessViolated,,8481784
65,,[r2, r3, r1],,[584845421, 151, 1465981280],,probSuccessViolated,,8484301
65,,[r2, r3, r1],,[724895491, 191, 614849612],,probSuccessViolated,,8495925
65,,[r2, r3, r1],,[653941132, 548, 1867477856],,probSuccessViolated,,8501705
65,,[r2, r3, r1],,[1652118893, 668, 236907280],,probSuccessViolated,,8504342
65,,[r2, r3, r1],,[979389596, 684, 285599093],,probSuccessViolated,,8506946
65,,[r2, r3, r1],,[1592585054, 419, 1736296747],,probSuccessViolated,,8511864
65,,[r2, r3, r1],,[293453415, 98, 1277242577],,probSuccessViolated,,8516839
65,,[r2, r3, r1],,[360047273, 584, 152495100],,probSuccessViolated,,8524558
66,,[r2, r3, r1],,[18352534, 158, 717527156],,probSuccessViolated,,8534718
66,,[r2, r3, r1],,[151677445, 441, 1573907068],,probSuccessViolated,,8537304
66,,[r2, r3, r1],,[1320873768, 48, 1890200305],,probSuccessViolated,,8542483
66,,[r2, r3, r1],,[453179789, 134, 999581350],,probSuccessViolated,,8545013
66,,[r2, r3, r1],,[45693084, 142, 89954869],,probSuccessViolated,,8547478
66,,[r2, r3, r1],,[231868169, 276, 54664976],,probSuccessViolated,,8550056
66,,[r2, r3, r1],,[33486421, 523, 482856664],,probSuccessViolated,,8552630
66,,[r2, r3, r1],,[669031194, 681, 1206683970],,probSuccessViolated,,8554999
66,,[r2, r3, r1],,[1541507674, 232, 341251059],,probSuccessViolated,,8559630
66,,[r2, r3, r1],,[962482489, 353, 1308467449],,probSuccessViolated,,8562167
66,,[r2, r3, r1],,[1723084622, 159, 1264054918],,probSuccessViolated,,8564768
66,,[r2, r3, r1],,[1077319732, 6, 624009965],,probSuccessViolated,,8567408
66,,[r2, r3, r1],,[1922493398, 428, 1058408622],,probSuccessViolated,,8582321
66,,[r2, r3, r1],,[1738088195, 258, 608737958],,probSuccessViolated,,8584987
66,,[r2, r3, r1],,[1507109214, 664, 1201129069],,probSuccessViolated,,8587812
66,,[r2, r3, r1],,[1031928658, 165, 60675682],,probSuccessViolated,,8595518
66,,[r2, r3, r1],,[558662345, 373, 731938518],,probSuccessViolated,,8598077
66,,[r2, r3, r1],,[1453568972, 642, 1816782127],,probSuccessViolated,,8600865
66,,[r2, r3, r1],,[555709958, 551, 1626069036],,probSuccessViolated,,8611269
66,,[r2, r3, r1],,[1118067837, 439, 758993078],,probSuccessViolated,,8613989
66,,[r2, r3, r1],,[1295943704, 548, 1321665618],,probSuccessViolated,,8637205
66,,[r2, r3, r1],,[616638780, 720, 1274100830],,probSuccessViolated,,8642261
66,,[r2, r3, r1],,[1083431805, 514, 620026975],,probSuccessViolated,,8644639
66,,[r2, r3, r1],,[1798203869, 684, 1825099587],,probSuccessViolated,,8647073
66,,[r2, r3, r1],,[472230523, 492, 447183807],,probSuccessViolated,,8654744
67,,[r2, r3, r1],,[1229902250, 3, 751170491],,probSuccessViolated,,8667294
67,,[r2, r3, r1],,[423641402, 704, 1550916401],,probSuccessViolated,,8669721
67,,[r2, r3, r1],,[509140103, 426, 832434033],,probSuccessViolated,,8677550
67,,[r2, r3, r1],,[1903488729, 580, 1010910945],,probSuccessViolated,,8683876
67,,[r2, r3, r1],,[646868082, 378, 798038764],,probSuccessViolated,,8689088
67,,[r2, r3, r1],,[1531617833, 212, 491994087],,probSuccessViolated,,8692117
67,,[r2, r3, r1],,[246881606, 226, 341160446],,probSuccessViolated,,8694799
67,,[r2, r3, r1],,[876337853, 711, 1148901891],,probSuccessViolated,,8699754
67,,[r2, r3, r1],,[1980993565, 243, 1776434036],,probSuccessViolated,,8702372
67,,[r2, r3, r1],,[990151948, 119, 958356043],,probSuccessViolated,,8704867
67,,[r2, r3, r1],,[602945660, 592, 1477716776],,probSuccessViolated,,8707370
67,,[r2, r3, r1],,[1554896587, 422, 1119588146],,probSuccessViolated,,8709988
67,,[r2, r3, r1],,[1613167210, 340, 1167715432],,probSuccessViolated,,8712434
67,,[r2, r3, r1],,[365227489, 79, 1374573447],,probSuccessViolated,,8714994
67,,[r2, r3, r1],,[101609008, 411, 1426860878],,probSuccessViolated,,8734923
67,,[r2, r3, r1],,[1580201984, 668, 194309814],,probSuccessViolated,,8742754
67,,[r2, r3, r1],,[1485843347, 425, 685714592],,probSuccessViolated,,8745190
67,,[r2, r3, r1],,[227681854, 307, 1100510934],,probSuccessViolated,,8750218
67,,[r2, r3, r1],,[696079728, 299, 142627137],,probSuccessViolated,,8752820
67,,[r2, r3, r1],,[448505493, 512, 828568109],,probSuccessViolated,,8755294
67,,[r2, r3, r1],,[844728145, 170, 366623407],,probSuccessViolated,,8757891
67,,[r2, r3, r1],,[700973782, 195, 1301684425],,probSuccessViolated,,8760512
67,,[r2, r3, r1],,[1329521773, 135, 700582982],,probSuccessViolated,,8765727
67,,[r2, r3, r1],,[157562614, 189, 798010651],,probSuccessViolated,,8773316
67,,[r2, r3, r1],,[661698611, 335, 964550326],,probSuccessViolated,,8780944
67,,[r2, r3, r1],,[56119595, 528, 1689842732],,probSuccessViolated,,8783409
67,,[r2, r3, r1],,[253807840, 381, 1626644128],,probSuccessViolated,,8785945
68,,[r2, r3, r1],,[1396745072, 142, 524526],,probSuccessViolated,,8794030
68,,[r2, r3, r1],,[1318118816, 608, 1885473777],,probSuccessViolated,,8799200
68,,[r2, r3, r1],,[1205640875, 306, 417105838],,probSuccessViolated,,8801815
68,,[r2, r3, r1],,[1636592204, 556, 1548753689],,probSuccessViolated,,8804366
68,,[r2, r3, r1],,[548931268, 31, 969617924],,probSuccessViolated,,8807021
68,,[r2, r3, r1],,[565115936, 514, 1407403774],,probSuccessViolated,,8809488
68,,[r2, r3, r1],,[923565870, 578, 160896521],,probSuccessViolated,,8819435
68,,[r2, r3, r1],,[452268894, 3, 119804107],,probSuccessViolated,,8821858
68,,[r2, r3, r1],,[1463228419, 30, 1419498541],,probSuccessViolated,,8824268
68,,[r2, r3, r1],,[1112552919, 85, 788107960],,probSuccessViolated,,8826692
68,,[r2, r3, r1],,[1797421601, 216, 1486911794],,probSuccessViolated,,8829226
68,,[r2, r3, r1],,[383548119, 347, 1535986441],,probSuccessViolated,,8834773
68,,[r2, r3, r1],,[1979088246, 311, 824604691],,probSuccessViolated,,8837512
68,,[r2, r3, r1],,[1390524651, 486, 1471936352],,probSuccessViolated,,8842451
68,,[r2, r3, r1],,[707023704, 340, 1960560885],,probSuccessViolated,,8845034
68,,[r2, r3, r1],,[668986683, 569, 1730060681],,probSuccessViolated,,8850208
68,,[r2, r3, r1],,[1647073424, 184, 1289184574],,probSuccessViolated,,8852664
68,,[r2, r3, r1],,[375981147, 318, 204292304],,probSuccessViolated,,8855126
68,,[r2, r3, r1],,[1173307124, 312, 1058254369],,probSuccessViolated,,8857584
68,,[r2, r3, r1],,[683026655, 505, 1788534535],,probSuccessViolated,,8860015
68,,[r2, r3, r1],,[1747456397, 657, 1784134084],,probSuccessViolated,,8862539
68,,[r2, r3, r1],,[1188152639, 510, 1708782803],,probSuccessViolated,,8867412
68,,[r2, r3, r1],,[75899055, 654, 413145479],,probSuccessViolated,,8875000
68,,[r2, r3, r1],,[1271091079, 347, 1991650745],,probSuccessViolated,,8880055
68,,[r2, r3, r1],,[657044896, 554, 417428918],,probSuccessViolated,,8888837
68,,[r2, r3, r1],,[8322436, 445, 1902630781],,probSuccessViolated,,8896375
68,,[r2, r3, r1],,[1309281551, 112, 262667542],,probSuccessViolated,,8904096
68,,[r2, r3, r1],,[668038444, 554, 692321538],,probSuccessViolated,,8911580
68,,[r2, r3, r1],,[1941890289, 692, 658210664],,probSuccessViolated,,8914192
68,,[r2, r3, r1],,[880367299, 100, 1962637236],,probSuccessViolated,,8916605
69,,[r2, r3, r1],,[712799642, 39, 765226860],,probSuccessViolated,,8919293
